embedding_row,job_id,provider,scenario_id,task_family,condition,perturbation_family,lambda,repetition,prompt_sha256,output_word_count,model_requested,model_returned,timestamp_utc,response_sha256,embedded_at_utc,embedding_model
715,6b6a93a4cbdb10fae724c639,qwen,CR02,contextual_reasoning,perturbed,surface,0.25,5,5d4a6ca9790421f39569becdb84a6563fc3ec2cd13606335186adf3e9d55a553,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:37.464319+00:00,855cd1c7059263b50da141682fec823fe8dbfd11d6befa03afd975897fe04667,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
716,615be502b1209ff0fae35f31,qwen,CR02,contextual_reasoning,perturbed,surface,0.25,6,5d4a6ca9790421f39569becdb84a6563fc3ec2cd13606335186adf3e9d55a553,55,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:39.002538+00:00,8709197373d375625842127773159d690c515e050ca6408dfae6dfe9b05fcb68,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
717,55da65e30ded6da78cb2f0c3,qwen,CR02,contextual_reasoning,perturbed,surface,0.25,7,5d4a6ca9790421f39569becdb84a6563fc3ec2cd13606335186adf3e9d55a553,65,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:40.781933+00:00,a0b37961b549507a1769059376374852659f0acd55bcd7ad2075c0a3d78b303b,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
718,9904c8dcf3bb6fa5564941e9,qwen,CR02,contextual_reasoning,perturbed,surface,0.25,8,5d4a6ca9790421f39569becdb84a6563fc3ec2cd13606335186adf3e9d55a553,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:42.630268+00:00,a22da8ed6def3fe5cf4698f39eab784eb1672c72cfc81db675488a95f24afc43,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
719,3292d1d07824cd22fe19cbf5,qwen,CR02,contextual_reasoning,perturbed,surface,0.25,9,5d4a6ca9790421f39569becdb84a6563fc3ec2cd13606335186adf3e9d55a553,62,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:44.301742+00:00,73eac291d8320295f2be8c162bfdae5302d0373b2f84af9133fe6e9838354fb1,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
720,3590e7205d965a212e53248d,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,0,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,64,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:46.083492+00:00,cc2b7dced6e3a36723bc5aadb8b110969e9699f123cea51ee7e5d20115ee0c16,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
721,23d2a3b1712c320d45d8de0b,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,1,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,59,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:47.754413+00:00,a7af12aac87f71fb2193e959d3c4a846ef7016db18faed4ee4eab53ada03dff4,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
722,4ab73ec451c0d2b1c336da25,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,2,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,73,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:49.690981+00:00,1ae9ffd464a2b146121299ecbe79f4eff0a5a19c60b800f8de542589c17c0780,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
723,b625a9061c1e992fdd041736,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,3,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,73,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:51.627760+00:00,05de51d7e6c52319c069bfa988f387f4b90376a5808193045c3be41ad03f0b70,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
724,c2c0103ee5c1e77329c75d03,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,4,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,75,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:53.654967+00:00,45f207311388d3f140df3c09ee5ebbded77a8fb37870cad689bd894b49caead0,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
725,b8914c28c684b78feaf4a641,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,5,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:55.303765+00:00,d6431aa63ae83cc8fee8148becdcaaff6eaa0d3ed33a8a31c262780b5d58f4d9,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
726,6f256f8e8ce2b37343a6729e,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,6,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:57.218329+00:00,71488866a3c7347462c5fb64de7cd8ad19b74710dade51babc10d29f723cd5b3,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
727,8d2918e8b51f3d80cdce6247,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,7,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:16:58.911085+00:00,8d85ec202b912a20f048e73e5de6b98542745e3537df1b61e70879854ab7563f,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
728,80059d96f019b290a98baa40,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,8,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,70,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:00.780713+00:00,2a0b8cc635295c1e50e674347420402d2a7ed55fe0213aa7c561aca73af9f42a,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
729,d29244cafba58e8e01305099,qwen,CR02,contextual_reasoning,perturbed,surface,0.5,9,119e51bc9ea23896041b02f71058151c3a8dbe3f3073c65e1467a81e13947e31,73,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:02.738953+00:00,0ba283a53271c1841655f326fab95fda8008751acdb0a738f98573c26904c36f,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
730,7042823f91270a2e0532c6b3,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,0,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,70,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:04.696991+00:00,5320dd3d2ce2f22d46f2c883d5bcbf8cecf2ca0f1a64d13380d0f2dc8a509103,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
731,4ac934cb7b34f16d16cc61de,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,1,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:06.721651+00:00,a70626e071c7ca8960dea5038697dd99e0e96d59a10cf6355496047cd24af7d4,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
732,1304968e49828560a0e15947,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,2,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,80,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:08.923296+00:00,5714875ce9f804048875d40ebc3b632bf45a5bd4c44d2904a1cb11c7e17f3e88,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
733,0e8c3c29acbf5ed65ac9d30f,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,3,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:11.033913+00:00,c612485ffc37b206bc4907d28ddb370e8e20a4bc24f511f30bebe5d69a7e88b5,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
734,419d22c13108811fe6bbc115,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,4,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:13.144891+00:00,c612485ffc37b206bc4907d28ddb370e8e20a4bc24f511f30bebe5d69a7e88b5,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
735,cc2c0fa84675cf9da347a8a4,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,5,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,83,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:15.609981+00:00,980c5ec290330668541ec33082b619b5ab204f6cfc0b305e29b0bb793f6a0585,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
736,1caf57df9152f06629e3866c,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,6,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,83,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:18.077591+00:00,a05d237166b381234287f07e63136ee5b5bd2fb1ca9edcf0c691b97535a6bab9,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
737,ec10b1db5fab49adccf80cda,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,7,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,80,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:20.279715+00:00,d416fac4980fb6d0705c9342e1d01f432f756b9a56afcebc53cede348afce3a5,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
738,de9e25387553371fd230a718,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,8,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:21.994506+00:00,a26294b3f4738c9960906ae4e0aa1dcac8d0959d7b61f953d1460e99679e8342,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
739,55dc230a832a62a8b7b0e72b,qwen,CR02,contextual_reasoning,perturbed,surface,0.75,9,5bc18c2b6eac6f16223390746077b9a6d9305b7853f21ea5890710e95600119e,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:23.953044+00:00,9482adf6d237db9b08a4f7ffd331add31b2f3df02c5f48e992053f808192b1ad,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
740,57db238f412f6cefd95811ca,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,0,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:25.935905+00:00,0bd193113dac714e42432386674d59377b377cbe7d1fb55f636d3575aab07dd0,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
741,ff95f93d650fe2d94dc61971,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,1,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:27.917042+00:00,036b19621a519714053c075c536aae76f8550862c939e0d5e3ddfefb87b653bc,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
742,7acd5c49960ba02ac11cc0b8,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,2,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:29.897837+00:00,0bd193113dac714e42432386674d59377b377cbe7d1fb55f636d3575aab07dd0,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
743,e9ccea74615f043755309f53,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,3,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,73,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:31.923167+00:00,1722662a8f1fb558b9cf9077456d16ec4e99527e67416cbd6ce536d3a5b33cff,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
744,c9f33a9027eb5a6d7c199ac3,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,4,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:33.904093+00:00,0bd193113dac714e42432386674d59377b377cbe7d1fb55f636d3575aab07dd0,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
745,c038ca260fe721a222601c69,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,5,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:35.884955+00:00,03a9906f690b09a8e2b7f9a4240adff23ded30b42b764a76f9fe14f657c8da19,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
746,19f4bd0b32c4041f9abfcc49,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,6,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:37.865085+00:00,a992b98b0575436c914d7e00908c83cd100a3d8d19aabce98000b7a0917fd336,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
747,433c456973a7148ef1a524f7,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,7,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:39.845260+00:00,1f3f1455505ebcaa50a05fc217592c0f9f93daa7f5fb0361e1a976bf8476dddf,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
748,56d2493d204784abaa449789,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,8,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:41.825698+00:00,03a9906f690b09a8e2b7f9a4240adff23ded30b42b764a76f9fe14f657c8da19,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
749,3ba327a556da6a0aca8783d8,qwen,CR02,contextual_reasoning,perturbed,surface,1.0,9,5ab9b3e2bf4f3c929b70f72092f1b43096d18fedf9a9fbb1f8ec5e25245c2bd0,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:43.805970+00:00,f9f93f56b298701a76f3b2cc35408e413e5b61c5c241d278d6feddf86ce655d3,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
750,ed2e24d08341ea00f0ad9427,qwen,CR03,contextual_reasoning,nominal,,0.0,0,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:45.906898+00:00,ac5aaef5d92a7246beee7478177f0e9c95a6772fcb03697616f4f7c56ccd549f,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
751,9889ff5d2baad4f6fd6accd7,qwen,CR03,contextual_reasoning,nominal,,0.0,1,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,64,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:47.830285+00:00,e760859397f75fc662e801ec314cf235bdfb9d30c9a7c8dac003e8abdbe2e164,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
752,0d6c798d4b2be1f4b41b415e,qwen,CR03,contextual_reasoning,nominal,,0.0,2,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,70,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:49.909036+00:00,9cd23aedd24d42559acee2a5348d389e55b291741f437e45e096bd5d6c285669,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
753,ce21814edd72d5eef61058ba,qwen,CR03,contextual_reasoning,nominal,,0.0,3,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:51.965369+00:00,cdaf12da37a0050fabc7c81cec854645e9845f6c5eb897daae12d23497f12ecb,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
754,02239765345d28b6ffdcfd1a,qwen,CR03,contextual_reasoning,nominal,,0.0,4,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:53.933781+00:00,bd6a51e785e2120a8ebf332f4b3bd41212351694f6eb2c5875ba84a74325900b,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
755,9ff2c9450dc7135c5c94e022,qwen,CR03,contextual_reasoning,nominal,,0.0,5,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,68,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:55.968540+00:00,7fa7fa0369066b880a44effbd165b245455ea336da487de564f463c8a9e1318c,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
756,a53082607d8fd7141b95731f,qwen,CR03,contextual_reasoning,nominal,,0.0,6,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:17:57.828069+00:00,d9b05a8e62f63362a028d82077272d985560fbcb99b6bd4be529531c332cf4ee,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
757,f5ed80a0b6c119d2216073f1,qwen,CR03,contextual_reasoning,nominal,,0.0,7,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,79,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:00.239577+00:00,1a784984180f0bb3b987155d1ad39e52b050c02dc5d87d90badcb75b4f5ac0b5,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
758,e513a3003270b70188f8d686,qwen,CR03,contextual_reasoning,nominal,,0.0,8,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:02.183417+00:00,885360e986e3dbb58a59fa99a842265f1dfd5bfc6a5f31fd37ebba8fa1e030a2,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
759,fd59724b50255c7a84c1ab69,qwen,CR03,contextual_reasoning,nominal,,0.0,9,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,60,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:03.974521+00:00,acf0e0f5fb8d1f8656dc1ed84e01c74dab0a2a62df9bd784ae05b73b4294f469,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
760,4b6f162773f914d1fb8dfe8c,qwen,CR03,contextual_reasoning,nominal,,0.0,10,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,65,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:05.876273+00:00,8bceb35b249f7f592ccd7c184e3d5e33ee37b873cfe77247d3e4936bf130a94a,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
761,2fab842eab74d5682d6480f8,qwen,CR03,contextual_reasoning,nominal,,0.0,11,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,67,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:07.888857+00:00,97f85688f161fca0f7edf295e5282ce4de9384d11635f23a9557fe2ec44f6bca,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
762,20269d360557a89eead816c3,qwen,CR03,contextual_reasoning,nominal,,0.0,12,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:09.879214+00:00,7a70e738a53899279823036b22b95f99b7b6fb3d1868396da4891a982c0b5780,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
763,3da6fd20402b2f8e63fd74fe,qwen,CR03,contextual_reasoning,nominal,,0.0,13,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,61,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:11.736905+00:00,9825942946fdf72bfa95d70b4be26e83e88124bfc729c784ddbbb4d8ca2794a1,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
764,87cc878cc86144290309473a,qwen,CR03,contextual_reasoning,nominal,,0.0,14,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,72,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:13.860392+00:00,bbbd5a9aa72a7508801db252c1b20f126dcb1a2d5494bec5facef540bf4bc7a5,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
765,7aba2a55aaf71cdb19df94cc,qwen,CR03,contextual_reasoning,nominal,,0.0,15,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:15.782103+00:00,108fbed99635bfcb7dda31b1f9a6847d688a4ffa8f357f0849b5503f1dbb5b9c,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
766,4842ecb159e43180aff916a0,qwen,CR03,contextual_reasoning,nominal,,0.0,16,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,65,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:17.684079+00:00,ca45e5ef5c141a72c1d0e5ab61bcfa9e17a0e012d72be4a91303affc50e17a04,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
767,7de4f674154d99c5f1b94902,qwen,CR03,contextual_reasoning,nominal,,0.0,17,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,71,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:19.718742+00:00,a2a5135cf07a987ee280f456c134499719e62710f112bca3abd7ee168b4fed7a,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
768,40e7f6a123a67d9b27de11f6,qwen,CR03,contextual_reasoning,nominal,,0.0,18,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,63,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:21.620328+00:00,4b39e9706503dea929ecf080091a4d63790e8f336b8a4db9e4557be0708486f3,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
769,e6ec4f57b8ae4aab1406934b,qwen,CR03,contextual_reasoning,nominal,,0.0,19,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,74,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:23.787233+00:00,c17d284ca9e38005d78dbfcef434e120a5540c6bae6a99c8d305afb8a2d7b013,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
770,168adebe89282860f989047b,qwen,CR03,contextual_reasoning,nominal,,0.0,20,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,59,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:25.553881+00:00,ef9f1928797579d449ad506b63537ca49e76556b16cb54857b341c983b19a2c9,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
771,e1478825039ce7534609f87f,qwen,CR03,contextual_reasoning,nominal,,0.0,21,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,65,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:27.477993+00:00,da6cd89e5f3b20c3ba223a83eb464530ca154cf33977c676608da66072c9e949,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
772,a8deb4565c16f0e023619fad,qwen,CR03,contextual_reasoning,nominal,,0.0,22,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,76,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:29.714348+00:00,a781a590cabb2ed9f7bb81a3d450b707bfbd97491711ee0f1a3480f3f57dc8ef,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
773,4b9537f607d16c8cd62a1185,qwen,CR03,contextual_reasoning,nominal,,0.0,23,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,77,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:31.924140+00:00,35eafed3875f9765f2370b91f15d7e5926b027da5d29bd8b175e765e8262778d,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
774,f6b48b7f5853997dfe4eba49,qwen,CR03,contextual_reasoning,nominal,,0.0,24,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,64,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:33.845676+00:00,d036e20873e5a62b1d9a2c4099ac7f01300d83bcd30be3fb30f38c7e5a6b367a,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
775,31101acd6700895f12db1555,qwen,CR03,contextual_reasoning,nominal,,0.0,25,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,75,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:36.035466+00:00,0f197fe91d8b40f3c160f0c9091e86a402a67de0c7f9f9e2e8d2ddf208f48f5c,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
776,751f2d99a87a134f236bfa85,qwen,CR03,contextual_reasoning,nominal,,0.0,26,f5a6e4844d8fd8b87abfa7e0cf74765cfd33aed3135a57d559243fe9569fa361,66,Qwen/Qwen3-4B,Qwen/Qwen3-4B,2026-08-29T16:18:37.956963+00:00,108fbed99635bfcb7dda31b1f9a6847d688a4ffa8f357f0849b5503f1dbb5b9c,2026-08-29T18:47:41.503347+00:00,BAAI/bge-small-en-v1.5
